Time_Step,Series_0,Series_1,Series_2,Series_3,Series_4,Series_5,Series_6,Series_7,Series_8,Series_9,Series_10,Series_11
18,0.05263157894736836,0.26315789473684204,-0.7894736842105263,-0.8947368421052632,0.05263157894736836,-0.5789473684210527,-0.8947368421052632,-0.8947368421052632,0.26315789473684204,-0.8947368421052632,-0.5789473684210527,-1.0
19,0.5789473684210527,0.1578947368421053,-0.8947368421052632,-1.0,0.1578947368421053,-0.4736842105263158,-0.368421052631579,-0.368421052631579,0.368421052631579,-0.4736842105263158,0.05263157894736836,-1.0
20,-1.0,0.1578947368421053,-1.0,-1.0,0.7894736842105263,-0.4736842105263158,-0.368421052631579,-0.26315789473684215,0.4736842105263157,0.7894736842105263,-0.4736842105263158,-0.8947368421052632
21,0.5789473684210527,0.1578947368421053,-0.8947368421052632,0.5789473684210527,0.894736842105263,0.6842105263157894,-0.8947368421052632,-0.26315789473684215,0.368421052631579,0.7894736842105263,-0.4736842105263158,-0.7894736842105263
22,-1.0,0.26315789473684204,-1.0,0.05263157894736836,0.894736842105263,0.6842105263157894,-0.8947368421052632,-0.368421052631579,0.368421052631579,-0.4736842105263158,-0.4736842105263158,-1.0
23,0.5789473684210527,0.6842105263157894,0.5789473684210527,0.894736842105263,0.7894736842105263,0.7894736842105263,-0.368421052631579,-0.368421052631579,0.26315789473684204,-0.4736842105263158,-0.4736842105263158,-1.0
24,-1.0,0.6842105263157894,0.4736842105263157,0.894736842105263,0.7894736842105263,0.6842105263157894,-0.8947368421052632,-0.368421052631579,-0.5789473684210527,0.7894736842105263,-0.4736842105263158,-1.0
25,0.5789473684210527,0.26315789473684204,0.894736842105263,1.0,0.7894736842105263,0.6842105263157894,-0.368421052631579,-0.368421052631579,0.26315789473684204,0.6842105263157894,-0.5789473684210527,-1.0
26,-1.0,0.1578947368421053,1.0,0.894736842105263,0.7894736842105263,0.6842105263157894,-0.26315789473684215,-0.26315789473684215,0.1578947368421053,0.7894736842105263,-0.6842105263157895,-1.0
27,0.5789473684210527,0.1578947368421053,1.0,1.0,0.7894736842105263,0.6842105263157894,-0.26315789473684215,0.4736842105263157,0.26315789473684204,0.6842105263157894,-0.5789473684210527,-1.0
28,0.4736842105263157,0.26315789473684204,0.894736842105263,-0.5789473684210527,0.7894736842105263,0.6842105263157894,-0.368421052631579,-0.6842105263157895,0.1578947368421053,0.6842105263157894,0.05263157894736836,-1.0
29,0.4736842105263157,0.26315789473684204,0.894736842105263,-0.7894736842105263,0.7894736842105263,0.7894736842105263,-0.26315789473684215,-0.6842105263157895,0.05263157894736836,0.7894736842105263,-0.4736842105263158,-0.8947368421052632
30,0.4736842105263157,0.26315789473684204,-0.26315789473684215,-0.8947368421052632,0.894736842105263,0.894736842105263,-0.26315789473684215,-0.1578947368421053,0.05263157894736836,0.6842105263157894,0.7894736842105263,-0.4736842105263158
31,0.5789473684210527,0.6842105263157894,0.894736842105263,-0.7894736842105263,0.894736842105263,0.7894736842105263,-0.26315789473684215,-0.052631578947368474,0.05263157894736836,0.6842105263157894,0.6842105263157894,-0.5789473684210527
32,0.05263157894736836,0.7894736842105263,1.0,-0.5789473684210527,-0.4736842105263158,0.894736842105263,-0.1578947368421053,0.5789473684210527,-0.052631578947368474,0.7894736842105263,0.6842105263157894,0.1578947368421053
33,0.05263157894736836,0.368421052631579,1.0,-0.7894736842105263,-0.5789473684210527,0.7894736842105263,0.7894736842105263,0.894736842105263,-0.1578947368421053,0.7894736842105263,0.5789473684210527,0.05263157894736836
34,-0.052631578947368474,-0.052631578947368474,0.894736842105263,-0.8947368421052632,-0.5789473684210527,0.6842105263157894,0.894736842105263,0.894736842105263,0.4736842105263157,0.7894736842105263,0.5789473684210527,-0.052631578947368474
35,0.05263157894736836,0.05263157894736836,0.894736842105263,-0.8947368421052632,-0.5789473684210527,0.7894736842105263,-0.4736842105263158,0.7894736842105263,-0.1578947368421053,-0.4736842105263158,0.6842105263157894,0.05263157894736836
36,0.5789473684210527,0.05263157894736836,0.894736842105263,-0.8947368421052632,-0.5789473684210527,0.894736842105263,0.6842105263157894,0.894736842105263,-0.26315789473684215,-0.4736842105263158,0.894736842105263,0.1578947368421053
37,0.5789473684210527,0.05263157894736836,1.0,-0.7894736842105263,-0.5789473684210527,-0.4736842105263158,0.7894736842105263,0.894736842105263,0.894736842105263,0.7894736842105263,-0.26315789473684215,0.05263157894736836
38,0.05263157894736836,0.5789473684210527,0.1578947368421053,-0.5789473684210527,-0.5789473684210527,0.6842105263157894,0.894736842105263,0.7894736842105263,-0.26315789473684215,0.7894736842105263,-0.1578947368421053,0.1578947368421053
39,0.05263157894736836,-1.0,0.26315789473684204,1.0,-0.5789473684210527,0.7894736842105263,0.7894736842105263,0.6842105263157894,0.894736842105263,0.6842105263157894,-0.26315789473684215,0.05263157894736836
40,-0.052631578947368474,-1.0,0.1578947368421053,1.0,-0.4736842105263158,0.894736842105263,0.894736842105263,0.6842105263157894,0.894736842105263,0.7894736842105263,0.894736842105263,0.1578947368421053
41,0.05263157894736836,0.5789473684210527,0.1578947368421053,0.894736842105263,-0.4736842105263158,-0.4736842105263158,-0.4736842105263158,0.6842105263157894,0.894736842105263,0.7894736842105263,-0.26315789473684215,0.1578947368421053
42,-0.052631578947368474,0.5789473684210527,0.26315789473684204,-0.26315789473684215,0.894736842105263,0.6842105263157894,0.894736842105263,0.7894736842105263,-0.26315789473684215,-0.4736842105263158,-0.1578947368421053,0.05263157894736836
43,-0.052631578947368474,-1.0,0.6842105263157894,0.894736842105263,-0.4736842105263158,0.6842105263157894,0.5789473684210527,0.7894736842105263,0.894736842105263,0.7894736842105263,0.4736842105263157,0.05263157894736836
44,-0.052631578947368474,-0.8947368421052632,0.26315789473684204,0.894736842105263,0.894736842105263,0.6842105263157894,0.368421052631579,0.894736842105263,-0.26315789473684215,-0.4736842105263158,0.368421052631579,-0.4736842105263158
45,-0.052631578947368474,-0.8947368421052632,0.26315789473684204,0.894736842105263,0.5789473684210527,0.7894736842105263,0.368421052631579,-0.4736842105263158,0.894736842105263,-0.8947368421052632,0.368421052631579,-0.4736842105263158
46,-0.1578947368421053,-0.8947368421052632,0.26315789473684204,0.894736842105263,0.368421052631579,0.7894736842105263,0.368421052631579,-0.4736842105263158,0.894736842105263,-0.4736842105263158,0.26315789473684204,-0.8947368421052632
47,0.4736842105263157,-0.8947368421052632,0.26315789473684204,-0.26315789473684215,0.5789473684210527,0.7894736842105263,-0.7894736842105263,0.6842105263157894,0.894736842105263,-0.4736842105263158,-0.5789473684210527,-1.0
48,0.4736842105263157,-0.7894736842105263,0.1578947368421053,0.894736842105263,0.1578947368421053,0.7894736842105263,1.0,0.6842105263157894,-0.26315789473684215,-0.4736842105263158,0.1578947368421053,-1.0
49,0.5789473684210527,-0.6842105263157895,0.1578947368421053,0.894736842105263,0.5789473684210527,0.6842105263157894,1.0,0.6842105263157894,0.894736842105263,-0.8947368421052632,0.1578947368421053,-0.8947368421052632
50,0.4736842105263157,-0.7894736842105263,0.26315789473684204,1.0,0.894736842105263,0.6842105263157894,0.5789473684210527,0.7894736842105263,0.894736842105263,-0.4736842105263158,0.26315789473684204,-0.4736842105263158
51,0.368421052631579,-0.7894736842105263,0.1578947368421053,0.894736842105263,0.7894736842105263,0.7894736842105263,0.894736842105263,0.894736842105263,-0.26315789473684215,-0.8947368421052632,0.1578947368421053,-0.4736842105263158
52,0.4736842105263157,-0.7894736842105263,0.1578947368421053,0.894736842105263,0.894736842105263,0.6842105263157894,0.5789473684210527,-0.4736842105263158,0.894736842105263,-0.8947368421052632,0.26315789473684204,-0.8947368421052632
53,0.4736842105263157,-0.8947368421052632,0.1578947368421053,-0.26315789473684215,-0.4736842105263158,0.7894736842105263,0.894736842105263,0.6842105263157894,0.894736842105263,-1.0,0.368421052631579,-0.8947368421052632
54,0.4736842105263157,-1.0,0.26315789473684204,0.894736842105263,0.894736842105263,0.7894736842105263,0.894736842105263,0.6842105263157894,0.894736842105263,-1.0,0.26315789473684204,-0.8947368421052632
55,0.368421052631579,-0.8947368421052632,0.6842105263157894,0.894736842105263,-0.4736842105263158,0.6842105263157894,-0.4736842105263158,0.7894736842105263,-0.26315789473684215,-1.0,0.1578947368421053,-0.4736842105263158
56,0.368421052631579,-0.8947368421052632,0.26315789473684204,-0.26315789473684215,0.6842105263157894,0.7894736842105263,0.6842105263157894,0.6842105263157894,-0.1578947368421053,-0.8947368421052632,0.1578947368421053,-0.8947368421052632
57,0.368421052631579,-0.7894736842105263,0.26315789473684204,-0.26315789473684215,0.7894736842105263,0.7894736842105263,0.6842105263157894,0.6842105263157894,-0.052631578947368474,-1.0,0.1578947368421053,-1.0
58,0.4736842105263157,-0.8947368421052632,0.6842105263157894,-0.4736842105263158,0.7894736842105263,0.894736842105263,0.7894736842105263,0.7894736842105263,0.05263157894736836,-0.8947368421052632,0.26315789473684204,-1.0
59,0.368421052631579,-0.8947368421052632,0.6842105263157894,-0.26315789473684215,0.894736842105263,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.05263157894736836,-0.4736842105263158,1.0,-0.8947368421052632
60,0.368421052631579,-0.8947368421052632,0.26315789473684204,-0.4736842105263158,0.7894736842105263,0.894736842105263,0.6842105263157894,0.7894736842105263,-0.052631578947368474,-0.4736842105263158,1.0,-1.0
61,0.4736842105263157,-0.8947368421052632,0.26315789473684204,-0.26315789473684215,0.7894736842105263,-0.4736842105263158,0.7894736842105263,0.6842105263157894,-0.1578947368421053,-0.4736842105263158,0.26315789473684204,-1.0
62,0.4736842105263157,-0.7894736842105263,0.26315789473684204,0.894736842105263,0.6842105263157894,-0.5789473684210527,0.7894736842105263,0.7894736842105263,-0.1578947368421053,0.7894736842105263,0.26315789473684204,-0.8947368421052632
63,0.4736842105263157,-0.8947368421052632,0.6842105263157894,0.894736842105263,0.6842105263157894,-0.4736842105263158,0.7894736842105263,0.6842105263157894,0.4736842105263157,0.6842105263157894,0.26315789473684204,-0.4736842105263158
64,0.368421052631579,-0.8947368421052632,0.6842105263157894,0.894736842105263,0.7894736842105263,0.6842105263157894,0.7894736842105263,0.6842105263157894,0.368421052631579,0.6842105263157894,0.26315789473684204,0.7894736842105263
65,0.4736842105263157,-0.8947368421052632,0.26315789473684204,0.894736842105263,0.6842105263157894,0.6842105263157894,0.894736842105263,0.7894736842105263,0.26315789473684204,0.7894736842105263,0.1578947368421053,-0.4736842105263158
66,0.4736842105263157,-0.8947368421052632,0.1578947368421053,-0.26315789473684215,0.6842105263157894,0.7894736842105263,0.894736842105263,0.6842105263157894,0.26315789473684204,0.6842105263157894,0.05263157894736836,-0.4736842105263158
67,0.4736842105263157,-1.0,0.1578947368421053,0.894736842105263,0.7894736842105263,0.894736842105263,0.7894736842105263,0.6842105263157894,0.1578947368421053,0.6842105263157894,-0.4736842105263158,-0.5789473684210527
68,0.4736842105263157,0.5789473684210527,0.26315789473684204,0.894736842105263,0.894736842105263,0.7894736842105263,0.6842105263157894,0.7894736842105263,0.05263157894736836,0.6842105263157894,-0.5789473684210527,-0.6842105263157895
69,0.5789473684210527,-1.0,0.6842105263157894,0.894736842105263,0.7894736842105263,0.6842105263157894,0.7894736842105263,0.6842105263157894,0.1578947368421053,0.6842105263157894,-0.5789473684210527,-0.5789473684210527
70,-1.0,-0.8947368421052632,0.6842105263157894,-0.26315789473684215,0.6842105263157894,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.1578947368421053,0.5789473684210527,0.1578947368421053,-0.5789473684210527
71,-1.0,-1.0,0.6842105263157894,-0.4736842105263158,0.7894736842105263,0.6842105263157894,0.7894736842105263,0.6842105263157894,0.05263157894736836,0.6842105263157894,0.1578947368421053,0.26315789473684204
72,-0.8947368421052632,-0.8947368421052632,0.6842105263157894,-0.26315789473684215,0.7894736842105263,0.6842105263157894,0.894736842105263,0.7894736842105263,-0.052631578947368474,0.5789473684210527,0.1578947368421053,0.368421052631579
73,-0.8947368421052632,-0.7894736842105263,0.26315789473684204,-0.4736842105263158,0.7894736842105263,0.6842105263157894,0.5789473684210527,0.894736842105263,-0.1578947368421053,0.6842105263157894,0.1578947368421053,0.894736842105263
74,-1.0,-0.6842105263157895,0.26315789473684204,-0.26315789473684215,0.6842105263157894,0.7894736842105263,0.368421052631579,0.7894736842105263,-0.052631578947368474,0.5789473684210527,0.05263157894736836,0.894736842105263
75,-1.0,-0.5789473684210527,0.1578947368421053,0.894736842105263,0.7894736842105263,0.894736842105263,-0.7894736842105263,0.7894736842105263,-0.1578947368421053,0.6842105263157894,-0.052631578947368474,-0.26315789473684215
76,-1.0,-0.7894736842105263,0.1578947368421053,1.0,0.6842105263157894,0.7894736842105263,1.0,0.6842105263157894,0.368421052631579,0.5789473684210527,0.05263157894736836,-0.368421052631579
77,-0.8947368421052632,-0.6842105263157895,0.26315789473684204,1.0,0.7894736842105263,0.894736842105263,-0.7894736842105263,0.6842105263157894,0.368421052631579,0.5789473684210527,0.05263157894736836,-0.368421052631579
78,-1.0,-0.5789473684210527,0.1578947368421053,0.1578947368421053,0.7894736842105263,0.7894736842105263,-0.368421052631579,0.7894736842105263,0.4736842105263157,0.1578947368421053,0.05263157894736836,-0.26315789473684215
79,0.5789473684210527,-0.7894736842105263,0.26315789473684204,0.26315789473684204,0.7894736842105263,0.7894736842105263,-0.368421052631579,0.6842105263157894,-0.1578947368421053,0.1578947368421053,-0.052631578947368474,-0.368421052631579
80,0.5789473684210527,-0.7894736842105263,0.6842105263157894,0.26315789473684204,0.6842105263157894,0.6842105263157894,-0.8947368421052632,0.6842105263157894,0.4736842105263157,0.1578947368421053,-0.1578947368421053,0.1578947368421053
81,0.5789473684210527,-0.7894736842105263,0.5789473684210527,0.368421052631579,0.26315789473684204,0.6842105263157894,-0.8947368421052632,0.6842105263157894,0.5789473684210527,0.5789473684210527,-0.1578947368421053,0.1578947368421053
82,0.4736842105263157,-0.7894736842105263,0.4736842105263157,-0.052631578947368474,-0.26315789473684215,0.6842105263157894,-0.8947368421052632,0.6842105263157894,0.1578947368421053,0.6842105263157894,-0.26315789473684215,0.26315789473684204
83,0.368421052631579,-0.8947368421052632,-0.1578947368421053,-0.1578947368421053,-0.4736842105263158,0.6842105263157894,-1.0,0.6842105263157894,0.1578947368421053,0.6842105263157894,0.26315789473684204,-0.26315789473684215
84,0.4736842105263157,-0.4736842105263158,0.4736842105263157,0.368421052631579,-0.4736842105263158,0.7894736842105263,-1.0,0.26315789473684204,0.5789473684210527,0.6842105263157894,-0.26315789473684215,-0.26315789473684215
85,0.368421052631579,0.7894736842105263,-0.1578947368421053,0.26315789473684204,-0.26315789473684215,-0.1578947368421053,-1.0,0.26315789473684204,0.368421052631579,0.7894736842105263,-0.1578947368421053,-0.368421052631579
86,0.368421052631579,0.7894736842105263,-0.1578947368421053,0.6842105263157894,-0.1578947368421053,-0.052631578947368474,-1.0,-0.26315789473684215,0.368421052631579,0.7894736842105263,0.4736842105263157,0.1578947368421053
87,0.4736842105263157,-0.4736842105263158,-0.1578947368421053,0.894736842105263,-0.1578947368421053,-0.052631578947368474,-1.0,-0.4736842105263158,0.368421052631579,0.894736842105263,0.5789473684210527,-0.6842105263157895
88,0.368421052631579,-0.8947368421052632,-0.1578947368421053,-0.26315789473684215,-0.368421052631579,-0.1578947368421053,0.5789473684210527,-0.26315789473684215,0.5789473684210527,-0.4736842105263158,0.368421052631579,-0.6842105263157895
89,0.368421052631579,-0.8947368421052632,-0.052631578947368474,0.894736842105263,-0.8947368421052632,-0.8947368421052632,0.1578947368421053,-0.368421052631579,0.6842105263157894,-0.4736842105263158,0.368421052631579,-0.7894736842105263
90,0.4736842105263157,-1.0,-0.1578947368421053,1.0,-0.8947368421052632,-0.8947368421052632,0.5789473684210527,-0.368421052631579,0.7894736842105263,-0.4736842105263158,0.4736842105263157,-0.6842105263157895
91,0.5789473684210527,-1.0,0.7894736842105263,1.0,-0.368421052631579,-0.8947368421052632,0.894736842105263,-0.8947368421052632,-0.4736842105263158,0.7894736842105263,-0.1578947368421053,-0.5789473684210527
92,0.6842105263157894,-1.0,0.6842105263157894,1.0,-0.1578947368421053,-1.0,0.894736842105263,-0.368421052631579,0.6842105263157894,0.6842105263157894,-0.1578947368421053,-0.5789473684210527
93,0.5789473684210527,-1.0,0.6842105263157894,0.26315789473684204,0.7894736842105263,0.5789473684210527,-0.26315789473684215,0.368421052631579,0.6842105263157894,0.6842105263157894,-0.8947368421052632,-0.4736842105263158
94,0.5789473684210527,-0.8947368421052632,0.26315789473684204,0.26315789473684204,0.6842105263157894,0.368421052631579,0.4736842105263157,-0.7894736842105263,0.7894736842105263,0.6842105263157894,-0.7894736842105263,-0.4736842105263158
95,0.6842105263157894,-0.7894736842105263,-0.5789473684210527,-0.8947368421052632,0.6842105263157894,-0.052631578947368474,0.894736842105263,-0.6842105263157895,0.7894736842105263,0.7894736842105263,-0.7894736842105263,0.6842105263157894
96,0.6842105263157894,-0.6842105263157895,0.26315789473684204,-0.4736842105263158,0.7894736842105263,0.05263157894736836,-0.26315789473684215,-0.6842105263157895,0.894736842105263,0.7894736842105263,1.0,0.6842105263157894
97,0.5789473684210527,-0.6842105263157895,-0.8947368421052632,-0.4736842105263158,-0.1578947368421053,0.894736842105263,-0.26315789473684215,-0.5789473684210527,0.894736842105263,0.894736842105263,-0.7894736842105263,0.7894736842105263
98,0.1578947368421053,-0.5789473684210527,-0.7894736842105263,-0.4736842105263158,0.7894736842105263,0.894736842105263,-0.26315789473684215,-0.7894736842105263,-0.4736842105263158,-0.4736842105263158,-0.7894736842105263,0.7894736842105263
99,0.1578947368421053,-0.7894736842105263,-0.7894736842105263,-0.4736842105263158,0.894736842105263,-0.4736842105263158,-0.368421052631579,-0.368421052631579,0.7894736842105263,0.7894736842105263,-1.0,0.7894736842105263
100,0.05263157894736836,-0.7894736842105263,-0.6842105263157895,-0.5789473684210527,0.894736842105263,-0.4736842105263158,0.368421052631579,0.368421052631579,0.7894736842105263,0.7894736842105263,1.0,0.894736842105263
101,0.1578947368421053,-0.8947368421052632,-0.6842105263157895,-0.6842105263157895,-0.26315789473684215,-0.26315789473684215,0.4736842105263157,0.368421052631579,0.7894736842105263,0.7894736842105263,0.26315789473684204,-0.4736842105263158
102,0.05263157894736836,-1.0,-0.6842105263157895,-0.6842105263157895,0.894736842105263,-0.26315789473684215,0.894736842105263,0.368421052631579,0.6842105263157894,0.894736842105263,0.26315789473684204,-0.4736842105263158
103,-0.052631578947368474,-1.0,-0.5789473684210527,-0.6842105263157895,-0.26315789473684215,0.894736842105263,0.894736842105263,-0.052631578947368474,0.6842105263157894,0.7894736842105263,-0.26315789473684215,0.894736842105263
104,-0.052631578947368474,-1.0,0.05263157894736836,-0.5789473684210527,-0.4736842105263158,0.894736842105263,0.894736842105263,0.05263157894736836,0.7894736842105263,0.6842105263157894,-0.368421052631579,0.7894736842105263
105,-0.052631578947368474,-1.0,-0.4736842105263158,0.05263157894736836,-0.26315789473684215,1.0,0.894736842105263,0.894736842105263,0.6842105263157894,0.6842105263157894,-0.368421052631579,0.6842105263157894
106,-0.052631578947368474,0.5789473684210527,-0.4736842105263158,0.05263157894736836,-0.26315789473684215,-1.0,0.7894736842105263,0.894736842105263,0.6842105263157894,0.5789473684210527,-0.26315789473684215,0.7894736842105263
107,-0.052631578947368474,0.1578947368421053,-0.8947368421052632,-0.4736842105263158,-0.26315789473684215,0.5789473684210527,0.7894736842105263,-0.26315789473684215,0.6842105263157894,0.5789473684210527,-0.1578947368421053,0.6842105263157894
108,-0.1578947368421053,0.1578947368421053,-1.0,-0.26315789473684215,-0.26315789473684215,0.368421052631579,0.7894736842105263,-0.1578947368421053,0.5789473684210527,0.5789473684210527,-0.1578947368421053,0.894736842105263
109,-0.26315789473684215,0.1578947368421053,-0.8947368421052632,0.894736842105263,-0.26315789473684215,-0.052631578947368474,0.368421052631579,0.4736842105263157,0.894736842105263,0.5789473684210527,0.7894736842105263,0.894736842105263
110,0.894736842105263,0.1578947368421053,-0.8947368421052632,0.894736842105263,0.26315789473684204,-1.0,0.5789473684210527,0.5789473684210527,0.894736842105263,0.1578947368421053,0.7894736842105263,-0.26315789473684215
111,0.894736842105263,0.05263157894736836,-0.4736842105263158,-0.26315789473684215,0.6842105263157894,0.5789473684210527,0.4736842105263157,0.5789473684210527,-0.4736842105263158,0.5789473684210527,0.894736842105263,0.4736842105263157
112,0.894736842105263,0.1578947368421053,-0.8947368421052632,-0.368421052631579,0.6842105263157894,0.5789473684210527,-0.6842105263157895,0.4736842105263157,-0.5789473684210527,0.1578947368421053,-0.4736842105263158,-0.6842105263157895
113,-0.26315789473684215,0.05263157894736836,-1.0,-0.26315789473684215,0.6842105263157894,0.4736842105263157,-0.7894736842105263,0.4736842105263157,-0.5789473684210527,0.1578947368421053,-0.4736842105263158,-0.1578947368421053
114,-0.368421052631579,0.1578947368421053,-0.8947368421052632,0.894736842105263,0.6842105263157894,0.5789473684210527,-0.6842105263157895,0.894736842105263,-0.4736842105263158,-0.6842105263157895,0.6842105263157894,-0.052631578947368474
115,-0.368421052631579,0.26315789473684204,-0.7894736842105263,0.894736842105263,0.7894736842105263,0.894736842105263,-0.1578947368421053,-0.4736842105263158,-0.4736842105263158,-0.6842105263157895,0.6842105263157894,-0.052631578947368474
116,-0.368421052631579,0.368421052631579,-0.8947368421052632,0.894736842105263,-0.1578947368421053,0.894736842105263,-0.1578947368421053,-0.26315789473684215,0.6842105263157894,-0.6842105263157895,0.6842105263157894,-0.1578947368421053
117,-0.368421052631579,0.26315789473684204,-0.4736842105263158,0.894736842105263,0.4736842105263157,0.894736842105263,-0.1578947368421053,0.894736842105263,0.7894736842105263,-0.1578947368421053,0.7894736842105263,0.7894736842105263
118,-0.368421052631579,0.368421052631579,0.7894736842105263,-0.26315789473684215,0.368421052631579,0.894736842105263,0.4736842105263157,0.894736842105263,0.6842105263157894,-0.26315789473684215,0.7894736842105263,0.7894736842105263
119,-0.1578947368421053,-0.052631578947368474,0.7894736842105263,-0.4736842105263158,0.368421052631579,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.894736842105263,0.7894736842105263,0.6842105263157894
120,0.4736842105263157,0.05263157894736836,0.368421052631579,-0.4736842105263158,0.5789473684210527,0.368421052631579,0.1578947368421053,0.5789473684210527,0.6842105263157894,0.894736842105263,-0.4736842105263158,0.6842105263157894
121,0.4736842105263157,0.1578947368421053,0.4736842105263157,0.7894736842105263,0.5789473684210527,-0.052631578947368474,0.26315789473684204,0.4736842105263157,0.6842105263157894,0.894736842105263,-0.5789473684210527,0.7894736842105263
122,0.368421052631579,0.1578947368421053,0.368421052631579,0.368421052631579,0.368421052631579,-1.0,-0.26315789473684215,-0.6842105263157895,0.6842105263157894,0.894736842105263,0.05263157894736836,0.6842105263157894
123,0.26315789473684204,0.26315789473684204,0.4736842105263157,0.894736842105263,0.368421052631579,-0.8947368421052632,-0.26315789473684215,-0.6842105263157895,0.6842105263157894,0.7894736842105263,0.1578947368421053,0.6842105263157894
124,1.0,0.26315789473684204,0.4736842105263157,0.894736842105263,0.4736842105263157,-0.7894736842105263,-0.4736842105263158,-0.5789473684210527,0.7894736842105263,0.6842105263157894,-0.6842105263157895,0.6842105263157894
125,1.0,0.368421052631579,0.368421052631579,-0.26315789473684215,0.4736842105263157,-0.8947368421052632,-0.4736842105263158,-0.5789473684210527,0.894736842105263,0.6842105263157894,-0.6842105263157895,0.7894736842105263
126,1.0,0.4736842105263157,0.26315789473684204,-0.1578947368421053,0.5789473684210527,-0.7894736842105263,-0.26315789473684215,-0.5789473684210527,0.7894736842105263,0.7894736842105263,-0.1578947368421053,0.6842105263157894
127,0.894736842105263,0.894736842105263,0.1578947368421053,0.4736842105263157,0.1578947368421053,0.368421052631579,-0.26315789473684215,-0.5789473684210527,0.6842105263157894,0.6842105263157894,-0.26315789473684215,0.5789473684210527
