Time_Step,Series_0,Series_1,Series_2,Series_3,Series_4,Series_5,Series_6,Series_7,Series_8,Series_9,Series_10,Series_11
15,0.7,0.8,-0.7,-0.30000000000000004,-0.4,-0.9,-0.7,-0.5,-1.0,0.8999999999999999,0.7,-0.09999999999999998
16,0.8,0.7,-0.7,-0.30000000000000004,-0.30000000000000004,-0.8,-0.6,-0.4,-1.0,0.8999999999999999,0.7,-0.19999999999999996
17,-0.5,0.6000000000000001,-0.7,-0.30000000000000004,-0.30000000000000004,-0.9,-0.5,-0.5,-1.0,0.8999999999999999,0.7,-0.19999999999999996
18,-0.5,0.6000000000000001,-0.6,-0.30000000000000004,-0.19999999999999996,-1.0,-0.4,-0.6,-1.0,0.30000000000000004,0.7,-0.09999999999999998
19,-0.5,-0.30000000000000004,-0.6,-0.30000000000000004,0.8999999999999999,-1.0,-0.4,-0.6,-0.9,0.30000000000000004,0.7,-0.09999999999999998
20,-0.5,-0.4,-0.7,-0.4,0.8,-0.9,-0.4,-0.7,-0.9,0.8999999999999999,0.6000000000000001,-0.19999999999999996
21,0.8,0.19999999999999996,-0.6,0.19999999999999996,0.8999999999999999,-0.8,-0.4,-0.7,-1.0,-0.8,-0.7,-0.30000000000000004
22,0.8,0.19999999999999996,-0.6,0.30000000000000004,0.8999999999999999,-0.30000000000000004,-0.5,-0.6,-1.0,0.8999999999999999,-0.7,-0.30000000000000004
23,0.8,0.19999999999999996,-0.7,-0.30000000000000004,0.8,0.0,-0.4,-0.5,-0.9,-0.8,0.6000000000000001,-0.30000000000000004
24,0.8,0.10000000000000009,-0.7,-0.4,0.8,-0.30000000000000004,-0.4,-0.6,-0.9,0.8999999999999999,0.7,-0.19999999999999996
25,0.7,0.19999999999999996,-0.6,-0.4,0.7,-0.19999999999999996,-0.30000000000000004,-0.6,-0.8,-0.8,0.7,-0.09999999999999998
26,0.7,0.10000000000000009,-0.7,-0.4,0.6000000000000001,0.8,-0.19999999999999996,-0.6,-0.9,0.8999999999999999,0.6000000000000001,0.30000000000000004
27,0.6000000000000001,-0.19999999999999996,-0.6,-0.30000000000000004,0.7,0.8,-0.19999999999999996,-0.7,-0.9,-0.8,0.3999999999999999,0.30000000000000004
28,0.6000000000000001,-0.19999999999999996,0.30000000000000004,0.6000000000000001,0.7,0.8999999999999999,-0.30000000000000004,-0.8,-1.0,0.8999999999999999,0.19999999999999996,0.8999999999999999
29,0.6000000000000001,0.10000000000000009,-0.30000000000000004,0.7,0.8,0.10000000000000009,0.0,-0.9,-1.0,0.8,0.19999999999999996,0.8
30,0.5,0.10000000000000009,-0.4,0.19999999999999996,0.8,0.10000000000000009,-0.09999999999999998,-1.0,-0.9,0.8,0.19999999999999996,0.8
31,0.5,0.19999999999999996,0.19999999999999996,0.10000000000000009,0.7,0.8,-0.19999999999999996,-0.9,-0.9,0.8,0.19999999999999996,0.7
32,0.6000000000000001,0.30000000000000004,0.10000000000000009,0.10000000000000009,0.7,0.8,0.8,-0.8,-0.9,0.8999999999999999,0.3999999999999999,0.8
33,0.7,0.30000000000000004,-0.19999999999999996,0.19999999999999996,0.7,0.8,0.8,-0.8,-1.0,0.30000000000000004,0.3999999999999999,0.8999999999999999
34,0.19999999999999996,0.30000000000000004,0.19999999999999996,0.30000000000000004,0.6000000000000001,0.8999999999999999,0.8,-0.7,-1.0,0.30000000000000004,0.19999999999999996,0.8999999999999999
35,0.10000000000000009,0.30000000000000004,0.30000000000000004,0.3999999999999999,0.10000000000000009,0.8999999999999999,0.7,-0.7,-1.0,-0.09999999999999998,0.10000000000000009,0.8
36,-0.19999999999999996,-0.30000000000000004,0.30000000000000004,0.5,0.8,0.8999999999999999,0.7,-0.7,-1.0,0.30000000000000004,0.8999999999999999,0.8
37,0.10000000000000009,0.6000000000000001,-0.6,0.5,0.7,-0.19999999999999996,0.8,-0.09999999999999998,-1.0,0.8999999999999999,0.30000000000000004,0.8
38,-0.19999999999999996,0.7,-0.6,0.6000000000000001,0.6000000000000001,-0.09999999999999998,0.8999999999999999,0.7,-1.0,0.8999999999999999,0.30000000000000004,0.8999999999999999
39,-0.19999999999999996,0.19999999999999996,0.30000000000000004,0.7,0.7,0.0,-0.19999999999999996,0.6000000000000001,-1.0,0.30000000000000004,0.30000000000000004,0.30000000000000004
40,-0.19999999999999996,0.19999999999999996,0.3999999999999999,0.7,0.6000000000000001,0.0,0.5,0.7,-0.9,0.30000000000000004,-0.09999999999999998,0.8999999999999999
41,-0.19999999999999996,0.30000000000000004,0.3999999999999999,0.19999999999999996,0.7,-0.09999999999999998,-0.19999999999999996,0.6000000000000001,-0.8,-0.09999999999999998,-0.19999999999999996,0.30000000000000004
42,0.10000000000000009,0.3999999999999999,0.7,0.19999999999999996,0.8,0.0,0.8999999999999999,0.7,-0.8,0.30000000000000004,0.0,-0.09999999999999998
43,0.10000000000000009,0.30000000000000004,0.19999999999999996,0.19999999999999996,0.8,0.0,-0.19999999999999996,0.7,0.8999999999999999,-0.09999999999999998,0.5,0.30000000000000004
44,0.19999999999999996,0.30000000000000004,0.30000000000000004,0.19999999999999996,0.7,-0.30000000000000004,0.8,0.6000000000000001,0.8999999999999999,0.0,-0.4,0.8999999999999999
45,0.10000000000000009,-0.6,-0.30000000000000004,0.19999999999999996,0.8,0.0,0.8999999999999999,0.6000000000000001,0.8999999999999999,0.10000000000000009,-0.4,-0.8
46,0.19999999999999996,-0.7,-0.4,0.30000000000000004,0.7,-0.30000000000000004,0.3999999999999999,0.10000000000000009,0.30000000000000004,0.10000000000000009,-0.19999999999999996,-0.8
47,0.19999999999999996,-0.6,-0.4,-0.6,0.8,-0.30000000000000004,0.3999999999999999,0.6000000000000001,-0.09999999999999998,0.0,-0.19999999999999996,-0.8
48,0.19999999999999996,-0.6,-0.4,-0.7,0.8999999999999999,0.0,0.30000000000000004,0.10000000000000009,-0.09999999999999998,0.10000000000000009,-0.19999999999999996,-0.8
49,0.30000000000000004,-0.6,-0.8,-0.6,0.8999999999999999,-0.09999999999999998,0.19999999999999996,-0.5,-0.09999999999999998,0.10000000000000009,0.0,-0.9
50,-0.6,-0.6,0.8999999999999999,-0.7,-0.19999999999999996,-0.09999999999999998,0.30000000000000004,-0.5,0.30000000000000004,0.19999999999999996,0.10000000000000009,-1.0
51,0.30000000000000004,-0.7,0.8999999999999999,-0.7,0.8999999999999999,-0.19999999999999996,0.30000000000000004,-0.4,0.8999999999999999,0.19999999999999996,-0.19999999999999996,-0.9
52,0.3999999999999999,-0.7,0.8999999999999999,-0.6,0.8999999999999999,0.8,0.3999999999999999,-0.30000000000000004,0.30000000000000004,0.10000000000000009,-0.19999999999999996,-1.0
53,0.3999999999999999,-0.6,0.8999999999999999,0.30000000000000004,-0.19999999999999996,0.7,0.3999999999999999,-0.19999999999999996,0.8999999999999999,0.10000000000000009,-0.19999999999999996,-1.0
54,0.5,-0.7,-0.8,-0.6,0.8,0.7,0.6000000000000001,-0.9,0.8999999999999999,0.10000000000000009,-0.30000000000000004,-1.0
55,0.0,-0.6,0.8999999999999999,-0.6,0.8999999999999999,0.6000000000000001,0.7,-0.9,-0.8,0.10000000000000009,-0.30000000000000004,-0.9
56,0.5,-0.6,0.8999999999999999,-0.7,0.8999999999999999,0.10000000000000009,0.6000000000000001,-0.9,-0.9,0.0,-0.30000000000000004,0.8999999999999999
57,0.0,-0.7,-1.0,-0.6,-0.19999999999999996,-0.5,0.6000000000000001,-0.8,-0.8,-0.09999999999999998,-0.19999999999999996,0.30000000000000004
58,0.0,-0.6,-0.5,-0.7,0.5,0.8,0.6000000000000001,-0.9,-0.8,-0.19999999999999996,0.0,0.10000000000000009
59,0.0,-0.6,-0.5,-0.7,0.3999999999999999,0.7,0.6000000000000001,-1.0,-0.8,0.0,-0.8,0.8999999999999999
60,0.0,0.30000000000000004,-0.5,-0.6,0.6000000000000001,0.8,0.7,-1.0,-0.9,-0.09999999999999998,-0.8,0.8
61,0.5,0.30000000000000004,-0.5,-0.6,0.6000000000000001,0.8999999999999999,0.8,-0.9,-0.8,-0.09999999999999998,-0.8,0.7
62,0.5,0.30000000000000004,-1.0,-0.6,0.10000000000000009,0.8,0.8999999999999999,-1.0,-0.9,0.30000000000000004,-0.8,0.7
63,0.5,-0.6,-0.5,-0.7,0.10000000000000009,0.8,0.3999999999999999,-1.0,-0.9,0.30000000000000004,0.8999999999999999,0.7
64,0.3999999999999999,-0.7,-0.5,-0.6,0.6000000000000001,0.8999999999999999,0.5,-0.9,-0.9,0.30000000000000004,-0.8,0.8
65,0.3999999999999999,-0.6,-0.5,-0.7,0.7,0.8,0.3999999999999999,-0.8,-0.9,-0.09999999999999998,-0.8,0.8
66,0.5,-0.6,-0.5,-0.7,0.7,0.8,0.5,-0.30000000000000004,-0.8,0.0,-0.8,0.7
67,0.3999999999999999,-0.7,0.8,-0.6,0.6000000000000001,0.8999999999999999,0.3999999999999999,-0.30000000000000004,-0.8,0.10000000000000009,-0.8,0.6000000000000001
68,0.3999999999999999,-0.6,0.8,-0.7,0.6000000000000001,0.8,0.3999999999999999,-0.19999999999999996,-0.9,0.10000000000000009,-0.9,-0.7
69,0.3999999999999999,0.30000000000000004,0.8,-0.7,0.10000000000000009,0.8,0.30000000000000004,-0.30000000000000004,-0.9,0.10000000000000009,0.8999999999999999,0.6000000000000001
70,0.5,0.19999999999999996,-0.5,-0.6,0.10000000000000009,0.8,0.30000000000000004,-0.4,-1.0,0.19999999999999996,-0.8,0.7
71,0.5,0.10000000000000009,0.8,-0.7,0.8,0.8,0.19999999999999996,-0.30000000000000004,-0.9,0.10000000000000009,-0.8,0.7
72,0.0,0.19999999999999996,0.7,-0.6,0.8,0.7,0.30000000000000004,-0.30000000000000004,-1.0,0.0,-0.9,0.7
73,0.5,0.10000000000000009,0.6000000000000001,-0.7,0.7,0.8,0.30000000000000004,0.0,-0.9,0.0,-0.8,0.7
74,0.3999999999999999,0.10000000000000009,0.7,-0.6,0.6000000000000001,0.7,0.30000000000000004,0.0,-0.8,0.0,0.8999999999999999,0.6000000000000001
75,0.3999999999999999,-0.19999999999999996,0.6000000000000001,0.30000000000000004,0.10000000000000009,0.8,0.30000000000000004,0.0,0.8999999999999999,-0.09999999999999998,0.8,0.6000000000000001
76,0.30000000000000004,0.19999999999999996,0.5,0.30000000000000004,0.6000000000000001,0.7,0.19999999999999996,0.0,0.30000000000000004,-0.19999999999999996,0.8999999999999999,0.3999999999999999
77,0.3999999999999999,0.30000000000000004,0.0,0.30000000000000004,0.10000000000000009,0.8,0.19999999999999996,-0.30000000000000004,-0.09999999999999998,-0.30000000000000004,-0.8,0.0
78,0.30000000000000004,0.19999999999999996,0.5,-0.6,0.8,0.7,0.30000000000000004,-0.4,0.0,-0.19999999999999996,0.8999999999999999,0.5
79,0.30000000000000004,0.30000000000000004,0.3999999999999999,-0.7,0.8,0.7,0.3999999999999999,-0.5,0.0,-0.30000000000000004,0.8999999999999999,-0.4
80,0.19999999999999996,0.19999999999999996,0.3999999999999999,-0.6,0.8999999999999999,0.6000000000000001,0.5,-0.4,0.5,-0.19999999999999996,-0.8,0.3999999999999999
81,0.19999999999999996,0.19999999999999996,0.3999999999999999,-0.7,-0.19999999999999996,0.6000000000000001,0.3999999999999999,-0.5,0.5,0.0,-0.8,0.3999999999999999
82,0.10000000000000009,0.10000000000000009,-0.8,-0.7,0.8999999999999999,0.6000000000000001,0.30000000000000004,0.8,-0.19999999999999996,0.10000000000000009,-0.8,-0.4
83,-0.19999999999999996,0.10000000000000009,-0.8,-0.7,0.8999999999999999,0.7,0.30000000000000004,0.8,-0.09999999999999998,0.19999999999999996,-0.8,-0.19999999999999996
84,-0.19999999999999996,0.10000000000000009,-0.9,-0.7,-0.19999999999999996,0.8,0.19999999999999996,0.8999999999999999,-0.09999999999999998,0.19999999999999996,-0.9,-0.30000000000000004
85,-0.19999999999999996,0.10000000000000009,-1.0,-0.7,-0.09999999999999998,0.7,0.30000000000000004,0.3999999999999999,0.0,0.3999999999999999,0.8999999999999999,-0.19999999999999996
86,-0.19999999999999996,0.19999999999999996,-0.9,-0.7,0.0,0.6000000000000001,0.19999999999999996,0.30000000000000004,-0.09999999999999998,0.19999999999999996,0.8999999999999999,-0.19999999999999996
87,0.10000000000000009,0.10000000000000009,-1.0,-0.7,-0.09999999999999998,0.7,0.30000000000000004,0.19999999999999996,0.0,0.19999999999999996,0.8999999999999999,-0.19999999999999996
88,0.10000000000000009,0.19999999999999996,-1.0,-0.7,-0.09999999999999998,0.8,0.3999999999999999,0.30000000000000004,-0.09999999999999998,0.3999999999999999,0.30000000000000004,-0.19999999999999996
89,-0.19999999999999996,0.19999999999999996,-1.0,-0.7,-0.09999999999999998,0.8999999999999999,0.6000000000000001,0.19999999999999996,-0.19999999999999996,0.19999999999999996,-0.09999999999999998,-0.19999999999999996
90,-0.19999999999999996,0.10000000000000009,-0.5,-0.6,0.0,-0.19999999999999996,0.6000000000000001,0.19999999999999996,0.0,0.10000000000000009,0.0,-0.19999999999999996
91,-0.19999999999999996,-0.19999999999999996,-1.0,-0.7,0.0,0.5,0.6000000000000001,0.19999999999999996,0.10000000000000009,0.19999999999999996,-0.09999999999999998,-0.19999999999999996
92,0.10000000000000009,-0.19999999999999996,-0.5,-0.7,0.0,0.3999999999999999,0.7,0.30000000000000004,0.19999999999999996,0.3999999999999999,-0.19999999999999996,0.0
93,0.19999999999999996,0.10000000000000009,0.8,-0.7,-0.30000000000000004,0.5,0.6000000000000001,0.3999999999999999,0.10000000000000009,0.3999999999999999,-0.19999999999999996,-0.09999999999999998
94,0.19999999999999996,-0.19999999999999996,0.7,-0.6,-0.19999999999999996,-0.19999999999999996,0.6000000000000001,0.3999999999999999,0.10000000000000009,-0.4,-0.19999999999999996,-0.09999999999999998
95,0.30000000000000004,0.19999999999999996,0.19999999999999996,0.30000000000000004,-0.19999999999999996,-0.30000000000000004,0.10000000000000009,0.6000000000000001,0.19999999999999996,0.3999999999999999,-0.09999999999999998,-0.19999999999999996
96,-0.6,0.19999999999999996,0.30000000000000004,-0.6,0.8,-0.19999999999999996,0.6000000000000001,0.7,0.10000000000000009,0.3999999999999999,0.0,-0.19999999999999996
97,-0.6,0.10000000000000009,0.3999999999999999,-0.6,0.8,0.5,0.10000000000000009,0.7,0.0,0.19999999999999996,0.5,0.0
98,0.30000000000000004,0.19999999999999996,-0.8,-0.6,0.8999999999999999,0.3999999999999999,0.8,0.7,-0.09999999999999998,0.10000000000000009,0.0,-0.8
99,-0.6,0.30000000000000004,-0.8,0.30000000000000004,0.8999999999999999,0.5,0.7,0.8,-0.19999999999999996,0.0,0.10000000000000009,-0.8
100,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8
101,-0.8,-0.8,-0.9,-0.9,-0.9,-0.9,-0.8,-0.30000000000000004,-0.9,-0.9,-0.8,-0.9
102,-0.9,-0.9,-0.9,-0.30000000000000004,-0.8,-1.0,-0.30000000000000004,-0.4,-1.0,-0.9,0.8999999999999999,-0.9
103,-0.9,-0.8,0.8999999999999999,-0.30000000000000004,-0.8,0.8999999999999999,0.6000000000000001,-0.4,-0.9,-1.0,0.3999999999999999,-1.0
104,-0.9,0.8999999999999999,0.30000000000000004,-0.19999999999999996,-0.8,-0.8,-0.30000000000000004,-0.4,-1.0,-1.0,0.3999999999999999,-0.9
105,-0.9,0.8999999999999999,0.30000000000000004,-0.30000000000000004,0.8999999999999999,0.8999999999999999,-0.30000000000000004,-0.4,-1.0,-1.0,0.6000000000000001,-0.9
106,-0.8,0.30000000000000004,-0.09999999999999998,-0.30000000000000004,0.19999999999999996,-0.8,0.6000000000000001,-0.8,-1.0,-1.0,0.6000000000000001,-0.8
107,-0.8,0.30000000000000004,0.30000000000000004,-0.19999999999999996,0.10000000000000009,-0.9,0.6000000000000001,-0.9,-1.0,-1.0,0.10000000000000009,-0.8
108,0.8999999999999999,0.30000000000000004,0.8999999999999999,-0.30000000000000004,-0.19999999999999996,-0.9,0.5,-0.30000000000000004,-1.0,-0.9,0.10000000000000009,-0.8
109,-0.8,0.8999999999999999,0.8999999999999999,-0.19999999999999996,-0.19999999999999996,-0.9,0.5,-0.30000000000000004,-0.9,-1.0,-0.5,-0.9
110,0.8999999999999999,0.8999999999999999,-0.8,-0.30000000000000004,0.10000000000000009,-0.9,0.0,0.6000000000000001,-1.0,-1.0,-0.6,-0.9
111,0.30000000000000004,0.8,-0.8,-0.30000000000000004,0.10000000000000009,-0.9,0.5,0.5,-1.0,-1.0,-0.5,-0.8
112,-0.09999999999999998,0.8,0.8999999999999999,-0.19999999999999996,0.10000000000000009,-0.8,0.6000000000000001,0.6000000000000001,-0.9,-1.0,-0.5,-0.7
113,-0.19999999999999996,0.8999999999999999,0.8999999999999999,-0.09999999999999998,-0.19999999999999996,0.8999999999999999,-0.30000000000000004,-0.30000000000000004,-0.9,-1.0,0.8,-0.8
114,-0.09999999999999998,0.8,0.8999999999999999,-0.19999999999999996,0.19999999999999996,0.8999999999999999,0.6000000000000001,-0.30000000000000004,-0.9,-0.9,0.7,-0.9
115,0.30000000000000004,0.7,0.8,-0.30000000000000004,0.10000000000000009,-1.0,-0.30000000000000004,-0.30000000000000004,-0.9,-1.0,0.6000000000000001,-0.9
116,0.30000000000000004,0.6000000000000001,0.8,-0.30000000000000004,0.10000000000000009,-0.9,-0.30000000000000004,-0.30000000000000004,-1.0,-0.9,0.7,-0.8
117,0.30000000000000004,0.7,0.8999999999999999,-0.19999999999999996,-0.19999999999999996,-0.9,-0.30000000000000004,0.6000000000000001,-1.0,-0.9,0.8,-0.8
118,0.8999999999999999,0.7,-0.8,-0.09999999999999998,0.10000000000000009,-0.9,-0.30000000000000004,-0.30000000000000004,-1.0,-0.8,0.8,-0.30000000000000004
119,0.30000000000000004,0.6000000000000001,-0.8,0.0,-0.19999999999999996,-1.0,-0.4,-0.30000000000000004,-0.9,-0.8,0.8999999999999999,0.0
120,0.30000000000000004,0.6000000000000001,0.8999999999999999,0.5,0.10000000000000009,0.8999999999999999,0.19999999999999996,-0.30000000000000004,-0.9,-0.30000000000000004,0.8999999999999999,-0.09999999999999998
121,0.30000000000000004,0.7,0.30000000000000004,-0.4,0.10000000000000009,-0.8,0.19999999999999996,0.6000000000000001,-0.9,-0.4,0.8,-0.19999999999999996
122,0.30000000000000004,0.8,-0.09999999999999998,-0.5,0.19999999999999996,0.8999999999999999,0.19999999999999996,0.7,-0.8,-0.30000000000000004,0.7,-0.19999999999999996
123,-0.09999999999999998,0.7,0.0,-0.4,0.19999999999999996,-1.0,0.10000000000000009,0.19999999999999996,-0.7,0.0,0.8,0.8999999999999999
124,-0.09999999999999998,0.8,0.30000000000000004,-0.4,0.30000000000000004,-1.0,0.8,0.30000000000000004,-0.7,-0.09999999999999998,0.8,0.30000000000000004
125,-0.09999999999999998,0.7,-0.09999999999999998,-0.19999999999999996,0.3999999999999999,-0.5,0.7,-0.30000000000000004,-0.8,0.0,0.8999999999999999,0.3999999999999999
126,-0.09999999999999998,0.7,0.0,-0.19999999999999996,0.3999999999999999,0.8,0.6000000000000001,-0.4,-0.7,-0.09999999999999998,0.8999999999999999,0.5
127,0.0,0.6000000000000001,0.5,0.0,0.30000000000000004,-0.5,-0.30000000000000004,-0.8,-0.09999999999999998,-0.09999999999999998,0.3999999999999999,-0.19999999999999996
128,-0.09999999999999998,-0.7,0.0,0.5,-0.6,-1.0,0.6000000000000001,-0.9,0.0,0.0,0.30000000000000004,0.5
129,0.0,-0.6,0.30000000000000004,0.5,-0.5,-0.9,0.10000000000000009,-0.8,0.10000000000000009,0.5,-0.09999999999999998,0.0
130,0.10000000000000009,-0.6,0.30000000000000004,0.0,-0.5,-1.0,-0.19999999999999996,0.8999999999999999,0.8,-0.19999999999999996,-0.19999999999999996,0.0
131,0.10000000000000009,-0.5,0.8999999999999999,-0.09999999999999998,-1.0,-1.0,0.8999999999999999,-0.8,0.7,0.8,-0.09999999999999998,0.0
132,0.10000000000000009,-1.0,-0.8,-0.09999999999999998,-0.9,-0.9,0.8,-0.9,0.6000000000000001,0.7,-0.09999999999999998,-0.09999999999999998
133,0.0,-0.9,-0.8,0.30000000000000004,-0.9,-0.9,-0.5,-1.0,0.7,0.6000000000000001,-0.19999999999999996,-0.19999999999999996
134,0.0,-0.8,0.8999999999999999,-0.09999999999999998,-1.0,-1.0,-1.0,-0.9,0.6000000000000001,0.6000000000000001,0.5,0.8999999999999999
135,-0.09999999999999998,-0.8,0.19999999999999996,0.0,-0.9,-1.0,-0.9,-0.9,0.7,0.7,-0.4,0.8
136,0.30000000000000004,-0.8,0.19999999999999996,0.10000000000000009,-0.9,-1.0,-1.0,-1.0,0.7,0.8,-0.4,0.8999999999999999
137,0.30000000000000004,0.8999999999999999,0.30000000000000004,0.19999999999999996,-0.8,-0.9,-0.9,-1.0,0.6000000000000001,0.8,-0.19999999999999996,-0.8
138,0.8999999999999999,-0.8,0.8999999999999999,0.3999999999999999,-0.9,-0.9,-0.8,0.8999999999999999,0.7,0.8,0.8,-0.9
139,0.8,-0.9,0.30000000000000004,0.0,-0.9,-0.8,-0.9,-1.0,0.8,0.8,0.8999999999999999,-1.0
140,-0.5,-0.9,0.3999999999999999,0.5,-0.9,-0.8,-0.8,-0.9,0.8,0.7,0.8999999999999999,-1.0
141,-0.4,-0.8,-0.4,-0.19999999999999996,-1.0,-0.8,-0.8,-0.30000000000000004,0.8999999999999999,0.7,0.3999999999999999,-0.9
142,-0.9,0.8999999999999999,-0.4,-0.30000000000000004,-0.5,0.8999999999999999,-0.8,-0.4,-0.19999999999999996,0.6000000000000001,0.3999999999999999,-1.0
143,-0.9,0.8,-0.5,-0.19999999999999996,-0.5,0.8999999999999999,-0.9,-0.4,0.8999999999999999,0.7,0.30000000000000004,-1.0
144,-0.9,-0.5,-1.0,0.19999999999999996,-0.5,-0.19999999999999996,-1.0,-0.4,0.30000000000000004,0.7,0.30000000000000004,-0.9
145,-0.9,-0.5,-1.0,0.10000000000000009,-1.0,0.10000000000000009,-0.9,0.19999999999999996,0.30000000000000004,0.7,0.30000000000000004,-1.0
146,-0.9,-0.6,-1.0,0.8999999999999999,-0.5,0.19999999999999996,-0.9,0.10000000000000009,0.19999999999999996,0.6000000000000001,0.19999999999999996,-0.9
147,-1.0,-0.09999999999999998,-0.9,0.8999999999999999,-0.5,0.30000000000000004,-0.9,-0.19999999999999996,0.19999999999999996,0.6000000000000001,0.19999999999999996,-0.9
148,-1.0,0.0,-1.0,0.8999999999999999,-0.4,0.30000000000000004,-1.0,-0.30000000000000004,0.19999999999999996,0.6000000000000001,0.19999999999999996,-0.8
149,-0.9,0.0,-0.9,0.8999999999999999,-0.30000000000000004,-0.30000000000000004,-0.9,0.6000000000000001,0.19999999999999996,0.10000000000000009,0.30000000000000004,-0.9
150,-1.0,-0.09999999999999998,0.8999999999999999,-0.8,-0.4,-0.30000000000000004,-0.9,0.6000000000000001,0.19999999999999996,0.10000000000000009,0.19999999999999996,-1.0
151,-1.0,0.30000000000000004,0.8,-0.8,-0.4,0.6000000000000001,-0.8,0.5,0.19999999999999996,0.8,0.30000000000000004,-0.9
152,-1.0,-0.09999999999999998,0.8,-0.9,0.19999999999999996,-0.30000000000000004,0.8999999999999999,0.6000000000000001,0.30000000000000004,0.8999999999999999,0.30000000000000004,-0.9
153,-0.9,-0.19999999999999996,0.8,-0.9,0.30000000000000004,0.6000000000000001,0.19999999999999996,-0.30000000000000004,0.19999999999999996,0.8999999999999999,0.30000000000000004,-0.8
154,-0.9,-0.19999999999999996,0.8,-0.8,-0.6,-0.30000000000000004,0.10000000000000009,0.6000000000000001,0.30000000000000004,0.10000000000000009,0.30000000000000004,-0.9
155,-0.9,-0.30000000000000004,0.8999999999999999,-0.8,0.30000000000000004,-0.4,0.10000000000000009,0.5,0.30000000000000004,0.8,0.19999999999999996,-0.8
156,-0.8,-0.30000000000000004,0.8999999999999999,0.8999999999999999,0.30000000000000004,-0.5,0.8,-0.19999999999999996,-0.09999999999999998,0.8,0.19999999999999996,-0.8
157,-0.8,-0.30000000000000004,0.8999999999999999,0.19999999999999996,0.3999999999999999,-0.6,0.8999999999999999,-0.19999999999999996,0.0,0.8,0.19999999999999996,-0.8
158,-0.8,-0.30000000000000004,-0.8,0.19999999999999996,0.3999999999999999,-0.7,-1.0,0.8999999999999999,-0.09999999999999998,0.7,0.19999999999999996,-0.7
159,0.8999999999999999,-0.30000000000000004,-0.9,0.10000000000000009,0.30000000000000004,-0.8,-0.9,-0.19999999999999996,-0.19999999999999996,0.8,0.10000000000000009,-0.7
160,0.8,-0.30000000000000004,-0.9,0.0,0.30000000000000004,-0.8,-1.0,0.19999999999999996,-0.09999999999999998,0.8,0.8,-0.09999999999999998
161,0.8999999999999999,-0.19999999999999996,-0.8,0.5,0.19999999999999996,0.8999999999999999,-1.0,0.30000000000000004,-0.19999999999999996,0.8,0.7,-0.19999999999999996
162,-0.8,-0.09999999999999998,-0.8,0.5,0.30000000000000004,0.8999999999999999,-0.5,0.3999999999999999,-0.30000000000000004,0.7,0.7,-0.09999999999999998
163,0.8999999999999999,-0.19999999999999996,-0.8,0.5,0.30000000000000004,0.19999999999999996,-0.5,-0.8,-0.19999999999999996,0.7,0.8,-0.19999999999999996
164,0.8999999999999999,-0.19999999999999996,-0.8,-0.19999999999999996,0.3999999999999999,0.19999999999999996,0.8,0.8999999999999999,-0.09999999999999998,0.7,0.7,0.8
